split,filename,image_path,image_id,ann_id,layer,group,wb1,wb2,wb_product,wb_sum,area_px,log_area_px,bbox_w,bbox_h,bbox_aspect,roi_bg_pixels,ndg,delta_g,abs_delta_g,g_flake_median,g_bg_plane_median,g_delta_p10,g_delta_p90,g_delta_iqr,g_bg_std,g_flake_std,plane_a,plane_b,plane_c
train,1-7-4-8_png.rf.0b274182b440cd293e10d8df5a2a7e91.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-4-8_png.rf.0b274182b440cd293e10d8df5a2a7e91.jpg,219,255,1,png,1.7,4.8,8.16,6.5,1518,7.325807502595773,31.0,81.0,0.38271604938271603,20954,-0.02314349723538483,-2.3604073524475098,2.3604073524475098,100.0,101.9900894165039,-4.149073791503906,-0.11474533081054725,4.034328460693359,8.690521240234375,1.6109251976013184,0.014083673246204853,-0.0026771046686917543,86.46410369873047
train,1-4-4-2_png.rf.937cfe02b855a29ddb97c2c2a1258188.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-4-4-2_png.rf.937cfe02b855a29ddb97c2c2a1258188.jpg,220,256,4,png,1.4,4.2,5.88,5.6,3709,8.21878715560148,191.0,59.0,3.23728813559322,97447,-0.2268779211443225,-29.71297264099121,29.71297264099121,101.0,130.96458435058594,-34.106301879882814,-23.913067626953122,10.193234252929692,23.231494903564453,5.861042022705078,-0.00847304705530405,-0.030121691524982452,176.0569610595703
train,2-0-3-3_png.rf.8c8fa38a667aad6e8e1a28522f7b8c05.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/2-0-3-3_png.rf.8c8fa38a667aad6e8e1a28522f7b8c05.jpg,222,258,1,png,2.0,3.3,6.6,5.3,3147,8.054522609537294,170.0,62.0,2.7419354838709675,91466,-0.0881686099982045,-8.890312194824219,8.890312194824219,93.0,100.83307647705078,-14.896269226074219,-3.59578857421875,11.30048065185547,12.24389362335205,4.3658037185668945,0.0008891291217878461,-0.01250499114394188,113.1241455078125
train,1-4-3-6_png.rf.41a8e4c5da32bbd39e5a6102bca6c8b4.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-4-3-6_png.rf.41a8e4c5da32bbd39e5a6102bca6c8b4.jpg,224,260,8,png,1.4,3.6,5.04,5.0,406,6.008813185442595,46.0,33.0,1.393939393939394,12243,-0.46533538648693745,-58.34410095214844,58.34410095214844,65.0,125.38075256347656,-67.39716720581055,-36.3562126159668,31.04095458984375,4.95602560043335,14.023045539855957,-0.006819893606007099,0.008080012165009975,128.08258056640625
train,1-4-3-6_png.rf.41a8e4c5da32bbd39e5a6102bca6c8b4.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-4-3-6_png.rf.41a8e4c5da32bbd39e5a6102bca6c8b4.jpg,224,261,7,png,1.4,3.6,5.04,5.0,1992,7.597396320212795,61.0,86.0,0.7093023255813954,45056,-0.42890386175470746,-59.31077575683594,59.31077575683594,74.0,138.2845458984375,-79.69644927978516,-20.338507080078124,59.35794219970703,35.69364929199219,23.2513484954834,0.26650041341781616,-0.011204256676137447,-108.94096374511719
train,1-4-3-6_png.rf.41a8e4c5da32bbd39e5a6102bca6c8b4.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-4-3-6_png.rf.41a8e4c5da32bbd39e5a6102bca6c8b4.jpg,224,262,6,png,1.4,3.6,5.04,5.0,736,6.602587892189336,56.0,22.0,2.5454545454545454,9666,-0.3454359956089302,-43.343177795410156,43.343177795410156,80.0,125.47383117675781,-48.549652099609375,-26.903343200683594,21.64630889892578,7.5586934089660645,10.188348770141602,-0.0061479778960347176,0.012704883702099323,122.71533966064453
train,2-0-4-2_png.rf.47a63d2c983423a5edb01407c481b545.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/2-0-4-2_png.rf.47a63d2c983423a5edb01407c481b545.jpg,225,263,8,png,2.0,4.2,8.4,6.2,361,5.891644211825771,45.0,30.0,1.5,10536,-0.6062447064470963,-57.54237365722656,57.54237365722656,37.0,94.91608428955078,-62.9228515625,-47.93817901611328,14.984672546386719,3.8657524585723877,7.5791215896606445,-0.004074052907526493,0.004212409257888794,97.12507629394531
train,2-0-4-2_png.rf.47a63d2c983423a5edb01407c481b545.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/2-0-4-2_png.rf.47a63d2c983423a5edb01407c481b545.jpg,225,264,7,png,2.0,4.2,8.4,6.2,1761,7.474204806496124,60.0,88.0,0.6818181818181818,45596,-0.4860978178204843,-53.57291793823242,53.57291793823242,56.0,110.21015930175781,-67.38029479980469,-28.799789428710938,38.58050537109375,38.50880432128906,17.628408432006836,0.2896677255630493,-0.021847587078809738,-149.7169952392578
train,2-0-4-2_png.rf.47a63d2c983423a5edb01407c481b545.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/2-0-4-2_png.rf.47a63d2c983423a5edb01407c481b545.jpg,225,265,6,png,2.0,4.2,8.4,6.2,906,6.810142450115136,65.0,25.0,2.6,13056,-0.40141202497180994,-38.08055114746094,38.08055114746094,53.0,94.86649322509766,-46.90497589111328,-11.78497314453125,35.12000274658203,7.616946697235107,13.524203300476074,-0.004030788317322731,0.0036613447591662407,97.67691802978516
train,2-0-4-8_png.rf.17d8e9c7bb8b162b927808e361e00624.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/2-0-4-8_png.rf.17d8e9c7bb8b162b927808e361e00624.jpg,226,266,7,png,2.0,4.8,9.6,6.8,2753,7.9208096792886,108.0,45.0,2.4,40819,-0.6277710732130521,-52.23603057861328,52.23603057861328,30.0,83.20872497558594,-55.77638702392578,-36.725537109375,19.05084991455078,14.459928512573242,9.846102714538574,0.005796165205538273,-0.042951155453920364,124.78589630126953
train,1_7-4_5-3-100_png.rf.7fddc16b2806b015b13f70bb6b121527.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1_7-4_5-3-100_png.rf.7fddc16b2806b015b13f70bb6b121527.jpg,227,267,3,3-100_png,1.7,4.5,7.6499999999999995,6.2,114422,11.647657386671252,407.0,433.0,0.9399538106235565,1133417,-0.09074152958570705,-6.695884704589844,6.695884704589844,67.0,73.79074096679688,-8.087699890136719,-5.544963073730468,2.5427368164062507,3.9731802940368652,1.5190047025680542,-0.0005109485355205834,-0.004297900944948196,76.2246322631836
train,1-1-4-2_png.rf.239bb9a0bc969b82e5f97841eaa6f157.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-1-4-2_png.rf.239bb9a0bc969b82e5f97841eaa6f157.jpg,228,268,8,png,1.1,4.2,4.620000000000001,5.300000000000001,412,6.023447592961033,45.0,30.0,1.5,10633,-0.5349063052972115,-65.39264678955078,65.39264678955078,55.0,122.25065612792969,-73.252392578125,-47.22989273071289,26.022499847412107,5.135736465454102,12.048386573791504,-0.002305209171026945,0.0030039234552532434,122.88613891601562
train,1-1-4-2_png.rf.239bb9a0bc969b82e5f97841eaa6f157.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-1-4-2_png.rf.239bb9a0bc969b82e5f97841eaa6f157.jpg,228,269,7,png,1.1,4.2,4.620000000000001,5.300000000000001,1823,7.508787170634276,62.0,86.0,0.7209302325581395,45998,-0.4714168859884699,-64.28349304199219,64.28349304199219,68.0,136.3623046875,-82.58394470214844,-31.022204589843753,51.56174011230469,37.09711456298828,23.37044906616211,0.27245041728019714,-0.01819145679473877,-110.56037902832031
train,1-1-4-2_png.rf.239bb9a0bc969b82e5f97841eaa6f157.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-1-4-2_png.rf.239bb9a0bc969b82e5f97841eaa6f157.jpg,228,270,6,png,1.1,4.2,4.620000000000001,5.300000000000001,839,6.733401891837359,62.0,24.0,2.5833333333333335,11908,-0.38493176911422067,-47.00018310546875,47.00018310546875,72.0,122.10003662109375,-54.127542114257814,-23.195272827148436,30.932269287109378,7.454193592071533,12.270575523376465,-0.004279451910406351,0.0005834238254465163,128.33941650390625
train,0-8-3-6-7-100-2_png.rf.58d3e525f1816d084935f7901efcc3dd.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/0-8-3-6-7-100-2_png.rf.58d3e525f1816d084935f7901efcc3dd.jpg,231,273,7,7-100-2_png,0.8,3.6,2.8800000000000003,4.4,49643,10.812632816249412,435.0,247.0,1.7611336032388665,906222,-0.2674873470327189,-43.19845962524414,43.19845962524414,118.0,161.49720764160156,-46.904534912109376,-39.753182983398425,7.151351928710952,6.6466965675354,6.5835957527160645,-9.97069146251306e-05,-0.005383411888033152,164.12631225585938
train,0_8-4_5-3-100_png.rf.e6fc241ab1d0cec7cbe7df6504a1cf24.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/0_8-4_5-3-100_png.rf.e6fc241ab1d0cec7cbe7df6504a1cf24.jpg,232,274,3,3-100_png,0.8,4.5,3.6,5.3,109422,11.602976384533141,398.0,421.0,0.9453681710213777,1110934,-0.05487919277070223,-8.607583999633789,8.607583999633789,148.0,156.84603881835938,-9.985490417480468,-7.481358337402344,2.504132080078125,5.975596904754639,1.50821053981781,-0.0011641065357252955,-0.007507095579057932,161.25222778320312
train,1-7-3-9-3-10-4_png.rf.067196c777d1f5628e7bf2a85bb20b01.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-3-9-3-10-4_png.rf.067196c777d1f5628e7bf2a85bb20b01.jpg,233,275,3,3-10-4_png,1.7,3.9,6.63,5.6,643,6.467698726104354,24.0,53.0,0.4528301886792453,10713,-0.15716287055087574,-9.987235069274902,9.987235069274902,53.0,63.54703903198242,-13.529096984863282,-4.66683349609375,8.862263488769532,1.149649739265442,3.337639808654785,0.007499562110751867,-0.003691235091537237,60.2882080078125
train,1_4-3_3-3-100_png.rf.8b6bdd436c829adf18ede29927d2235d.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1_4-3_3-3-100_png.rf.8b6bdd436c829adf18ede29927d2235d.jpg,234,276,3,3-100_png,1.4,3.3,4.619999999999999,4.699999999999999,111926,11.625602152058294,404.0,429.0,0.9417249417249417,1126684,-0.09061841614015143,-9.525616645812988,9.525616645812988,96.0,105.11788940429688,-10.95809555053711,-8.289749145507812,2.668346405029297,5.098506450653076,1.6417763233184814,-0.0026676112320274115,-0.005271010100841522,109.1771011352539
train,2-0-3-6_png.rf.f1151441a4078957ec81bd359f4d54eb.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/2-0-3-6_png.rf.f1151441a4078957ec81bd359f4d54eb.jpg,236,278,1,png,2.0,3.6,7.2,5.6,1414,7.254884810077338,30.0,79.0,0.379746835443038,19775,-0.04033035068831916,-3.9541633129119873,3.9541633129119873,94.0,98.04435729980469,-6.129266357421875,-1.799932861328125,4.329333496093749,8.555656433105469,1.8397828340530396,0.014222421683371067,0.0022998328786343336,77.36758422851562
train,2-0-4-8_png.rf.53b04d9d63e6fd61efd21f41f820fd82.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/2-0-4-8_png.rf.53b04d9d63e6fd61efd21f41f820fd82.jpg,237,279,4,png,2.0,4.8,9.6,6.8,3836,8.252446090246952,191.0,57.0,3.3508771929824563,93884,-0.24828937674100904,-23.20665740966797,23.20665740966797,70.0,93.46617126464844,-28.979877471923828,-14.314323425292969,14.66555404663086,26.80406379699707,5.891972064971924,-0.011472071520984173,-0.04011676460504532,153.8008270263672
train,1-4-3-3_png.rf.41f5dfd5ac303d5aac02cbd96f78b219.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-4-3-3_png.rf.41f5dfd5ac303d5aac02cbd96f78b219.jpg,238,280,1,png,1.4,3.3,4.619999999999999,4.699999999999999,1657,7.4133673356952405,33.0,84.0,0.39285714285714285,23155,-0.0234324714245963,-3.6518499851226807,3.6518499851226807,152.0,155.845703125,-5.792230224609375,-0.772369384765625,5.01986083984375,9.008620262145996,1.9519933462142944,0.013150472193956375,0.0015689886640757322,137.31222534179688
train,1-5-4-2-1_png.rf.d8aa1b386da2f14a2b9d925d73e1eeae.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-5-4-2-1_png.rf.d8aa1b386da2f14a2b9d925d73e1eeae.jpg,240,282,1,1_png,1.5,4.2,6.300000000000001,5.7,4874,8.491875383431948,122.0,54.0,2.259259259259259,54223,-0.03210095007927888,-3.9520537853240967,3.9520537853240967,119.0,123.11329650878906,-5.964022827148438,-1.794664001464844,4.169358825683593,5.073507308959961,1.6351618766784668,0.005996510852128267,-0.008950427174568176,123.84845733642578
train,1_4-3_9-6-100-6_png.rf.3596a74996dde4c8373c7ebd44778e18.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1_4-3_9-6-100-6_png.rf.3596a74996dde4c8373c7ebd44778e18.jpg,241,283,6,6-100-6_png,1.4,3.9,5.46,5.3,158327,11.972424109570817,331.0,1020.0,0.32450980392156864,853860,-0.21171650084927576,-20.395418167114258,20.395418167114258,76.0,96.33362579345703,-24.320204162597655,-16.8654052734375,7.4547988891601555,12.861339569091797,4.572818756103516,-0.009081337600946426,1.7673297406872734e-05,102.89737701416016
train,1-7-3-9_png.rf.c569adb4d51e8d33006187897ea2b5b7.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-3-9_png.rf.c569adb4d51e8d33006187897ea2b5b7.jpg,242,284,8,png,1.7,3.9,6.63,5.6,324,5.783825182329737,42.0,31.0,1.3548387096774193,10220,-0.5358547591124997,-57.64855194091797,57.64855194091797,49.0,107.5824203491211,-61.641587829589845,-48.517041015625,13.124546813964848,3.792666435241699,8.007347106933594,-0.007900193333625793,0.005150340497493744,114.86920928955078
train,1-7-3-9_png.rf.c569adb4d51e8d33006187897ea2b5b7.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-3-9_png.rf.c569adb4d51e8d33006187897ea2b5b7.jpg,242,285,7,png,1.7,3.9,6.63,5.6,2108,7.653969180478774,64.0,89.0,0.7191011235955056,48969,-0.4164527768080823,-50.55941390991211,50.55941390991211,67.0,121.40491485595703,-68.50630722045898,-15.084405517578126,53.42190170288085,37.73236083984375,20.86392593383789,0.2582932710647583,-0.01545589417219162,-114.00838470458984
train,1-7-3-9_png.rf.c569adb4d51e8d33006187897ea2b5b7.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-3-9_png.rf.c569adb4d51e8d33006187897ea2b5b7.jpg,242,286,6,png,1.7,3.9,6.63,5.6,869,6.76849321164863,63.0,24.0,2.625,12152,-0.3686144635671202,-39.726749420166016,39.726749420166016,65.0,107.7731704711914,-46.750485229492185,-15.80238647460937,30.948098754882814,7.480803489685059,11.764476776123047,-0.00659192493185401,0.010164151899516582,108.23001098632812
train,0_8-4_2-6-100-6_png.rf.c02dd1f381bd1d59ad06a2ab3e0daf8f.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/0_8-4_2-6-100-6_png.rf.c02dd1f381bd1d59ad06a2ab3e0daf8f.jpg,243,287,6,6-100-6_png,0.8,4.2,3.3600000000000003,5.0,158219,11.971741748575388,334.0,1019.0,0.3277723258096173,863101,-0.1441356583008503,-22.440410614013672,22.440410614013672,133.0,155.68951416015625,-27.729754638671874,-17.957357788085893,9.77239685058598,14.457232475280762,5.13151216506958,-0.010676701553165913,-5.835069896420464e-05,163.44027709960938
train,1-4-4-5_png.rf.0c46c8d98d95b2ae47d6c0e48b06e8fa.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-4-4-5_png.rf.0c46c8d98d95b2ae47d6c0e48b06e8fa.jpg,244,288,1,png,1.4,4.5,6.3,5.9,4919,8.501063809486354,123.0,53.0,2.3207547169811322,53557,-0.05087812677110945,-6.073674201965332,6.073674201965332,113.0,119.37692260742188,-8.287252807617188,-3.363294982910156,4.923957824707031,4.785037994384766,1.9985929727554321,0.005108248442411423,-0.0053011695854365826,117.65039825439453
train,2-0-3-3_png.rf.61fa30be9cc8bd88306eaf38921a9d89.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/2-0-3-3_png.rf.61fa30be9cc8bd88306eaf38921a9d89.jpg,245,289,1,png,2.0,3.3,6.6,5.3,1322,7.187657164114956,29.0,76.0,0.3815789473684211,18394,-0.03422270952036153,-3.4559359550476074,3.4559359550476074,98.0,100.98370361328125,-5.838785552978516,-1.8897300720214842,3.949055480957032,8.727983474731445,1.6244052648544312,0.01319983508437872,0.0004329591174609959,83.49104309082031
train,1-4-3-6-6-10-6_png.rf.57e97c4c658deb106fa91bb3c6185d00.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-4-3-6-6-10-6_png.rf.57e97c4c658deb106fa91bb3c6185d00.jpg,246,290,6,6-10-6_png,1.4,3.6,5.04,5.0,1895,7.547501682814967,40.0,131.0,0.3053435114503817,44986,-0.31525267813710284,-29.27590560913086,29.27590560913086,62.0,92.8648910522461,-32.93291320800781,-19.61182861328125,13.32108459472656,11.476784706115723,5.941872596740723,0.0038543955888599157,-0.003996359650045633,92.29287719726562
train,1_7-3_6-6-100-6_png.rf.c18deeaaf168722f8b57babfd2a7c746.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1_7-3_6-6-100-6_png.rf.c18deeaaf168722f8b57babfd2a7c746.jpg,247,291,6,6-100-6_png,1.7,3.6,6.12,5.3,156902,11.963383058997222,327.0,1005.0,0.3253731343283582,843034,-0.23920869454857857,-17.572378158569336,17.572378158569336,56.0,73.46044921875,-21.010818481445312,-14.844409942626953,6.166408538818359,11.594833374023438,4.391897201538086,-0.00850392784923315,4.2767063860083e-05,79.5950927734375
train,0_8-3_6-2-100-3_png.rf.ea7f79bb1aa24ea455920db7357eb075.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/0_8-3_6-2-100-3_png.rf.ea7f79bb1aa24ea455920db7357eb075.jpg,248,292,2,2-100-3_png,0.8,3.6,2.8800000000000003,4.4,574994,13.262116624089506,1075.0,917.0,1.1723009814612868,890876,-0.03924531988391731,-6.1570143699646,6.1570143699646,151.0,156.88531494140625,-10.909259033203124,-2.1518905639648436,8.75736846923828,18.92203140258789,4.818516731262207,-0.008303973823785782,0.0006050503579899669,163.8794708251953
train,1_4-4_8-3-100-4_png.rf.e9625cf4f07fc1753efaff1c70aef118.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1_4-4_8-3-100-4_png.rf.e9625cf4f07fc1753efaff1c70aef118.jpg,249,293,3,3-100-4_png,1.4,4.8,6.72,6.199999999999999,44317,10.69914619404915,196.0,452.0,0.4336283185840708,556139,-0.12571308650151516,-12.228742599487305,12.228742599487305,85.0,97.27501678466797,-13.395455932617187,-10.583277893066404,2.8121780395507834,3.6051080226898193,1.7713119983673096,0.005502243991941214,-0.004643899854272604,96.46702575683594
train,0-8-3-9-3-10-4_png.rf.2c644fbaaef3c4d28769ee5b38c6da08.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/0-8-3-9-3-10-4_png.rf.2c644fbaaef3c4d28769ee5b38c6da08.jpg,252,296,3,3-10-4_png,0.8,3.9,3.12,4.7,578,6.361302477572996,22.0,52.0,0.4230769230769231,9629,-0.1030343112133129,-14.801945686340332,14.801945686340332,128.0,143.6603546142578,-20.642514038085938,-6.7345230102539055,13.907991027832033,1.1733717918395996,5.455512046813965,0.007219981402158737,-0.006658652331680059,142.16741943359375
train,1_4-4_8-2-100-3_png.rf.7feaad026ca76dccdc970eea7416544f.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1_4-4_8-2-100-3_png.rf.7feaad026ca76dccdc970eea7416544f.jpg,253,297,2,2-100-3_png,1.4,4.8,6.72,6.199999999999999,561756,13.238824651029127,1113.0,905.0,1.2298342541436464,903159,-0.08754573476963505,-8.365301132202148,8.365301132202148,88.0,95.55349731445312,-12.421035766601562,-5.5256805419921875,6.895355224609375,18.70356559753418,3.4472413063049316,-0.0063472408801317215,0.0016198965022340417,100.29322052001953
train,1-7-4-2_png.rf.5ff41208008705b9770f63ea4dbea60f.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-4-2_png.rf.5ff41208008705b9770f63ea4dbea60f.jpg,255,299,1,png,1.7,4.2,7.14,5.9,3102,8.04012466444838,169.0,61.0,2.7704918032786887,89434,-0.0759573316068095,-8.903239250183105,8.903239250183105,109.0,117.21369171142578,-14.254043579101562,-3.2013816833496094,11.052661895751953,12.732367515563965,4.146419048309326,0.0010350171942263842,-0.013453483581542969,130.3213348388672
train,1_1-3_9-3-100_png.rf.27d9e98e2ba69be9bac34ef5db60cbd6.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1_1-3_9-3-100_png.rf.27d9e98e2ba69be9bac34ef5db60cbd6.jpg,256,300,3,3-100_png,1.1,3.9,4.29,5.0,112144,11.627547955806927,402.0,426.0,0.9436619718309859,1095788,-0.08539358590182648,-11.41430377960205,11.41430377960205,122.0,133.6669921875,-13.552131652832031,-8.913365173339844,4.638766479492187,6.534915924072266,2.8575854301452637,-0.010057264007627964,-0.006511843763291836,146.0785675048828
train,0_5-4_5-3-100_png.rf.e0f9cd5825b622533bc626f2ace1f527.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/0_5-4_5-3-100_png.rf.e0f9cd5825b622533bc626f2ace1f527.jpg,257,301,3,3-100_png,0.5,4.5,2.25,5.0,112106,11.6272090513569,409.0,435.0,0.9402298850574713,1141885,-0.0543286303808269,-9.334785461425781,9.334785461425781,163.0,171.82073974609375,-10.988105773925781,-7.936851501464844,3.0512542724609375,6.582645416259766,1.8303946256637573,-0.0034000203013420105,-0.0068858470767736435,177.0618133544922
train,1-1-3-6_png.rf.5a366ea437fd2f28d4b970b0c0cfe62a.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-1-3-6_png.rf.5a366ea437fd2f28d4b970b0c0cfe62a.jpg,258,302,7,png,1.1,3.6,3.9600000000000004,4.7,3221,8.07775756373692,109.0,47.0,2.3191489361702127,42715,-0.5267675091885187,-62.95933532714844,62.95933532714844,56.0,119.52015686035156,-69.2998275756836,-51.02714538574219,18.272682189941406,16.15353775024414,8.993842124938965,0.00857827439904213,-0.026635998860001564,141.75489807128906
train,1-7-4-8_png.rf.cfafa6b7cbe1770109c61d11fd0a600e.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-4-8_png.rf.cfafa6b7cbe1770109c61d11fd0a600e.jpg,259,303,4,png,1.7,4.8,8.16,6.5,8160,9.007121989469242,167.0,98.0,1.7040816326530612,129468,-0.19867874687501696,-20.396089553833008,20.396089553833008,82.0,102.65863800048828,-22.361666107177733,-17.851007080078123,4.51065902709961,16.438682556152344,3.28332257270813,-0.004972497932612896,-0.004026373382657766,114.07496643066406
train,1-7-4-8_png.rf.cfafa6b7cbe1770109c61d11fd0a600e.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-4-8_png.rf.cfafa6b7cbe1770109c61d11fd0a600e.jpg,259,304,3,png,1.7,4.8,8.16,6.5,6642,8.80131894766524,156.0,80.0,1.95,94407,-0.16660217608716424,-17.345956802368164,17.345956802368164,87.0,104.11602783203125,-19.328491973876954,-15.13380661010742,4.194685363769533,18.256607055664062,1.5505716800689697,-0.014695077203214169,-0.004510063212364912,130.8820343017578
train,1-7-4-8_png.rf.cfafa6b7cbe1770109c61d11fd0a600e.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-4-8_png.rf.cfafa6b7cbe1770109c61d11fd0a600e.jpg,259,305,4,png,1.7,4.8,8.16,6.5,1947,7.5745584842024805,108.0,42.0,2.5714285714285716,28145,-0.17629987924875087,-17.93842124938965,17.93842124938965,84.0,101.74948120117188,-19.7525146484375,-14.8697509765625,4.882763671875001,4.397853374481201,2.488801956176758,0.002163390628993511,-0.010828705504536629,110.04570007324219
train,1_4-4_2-3-100_png.rf.d47f43f94a1961313ac739a2f2d0061c.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1_4-4_2-3-100_png.rf.d47f43f94a1961313ac739a2f2d0061c.jpg,260,306,3,3-100_png,1.4,4.2,5.88,5.6,109777,11.606215423683235,409.0,418.0,0.9784688995215312,1109473,-0.10992409934499088,-10.801973342895508,10.801973342895508,87.0,98.26756286621094,-12.443157958984376,-8.977169799804686,3.4659881591796893,5.458388328552246,2.1092348098754883,-0.0072696395218372345,-0.005531187169253826,107.69735717773438
train,1-4-4-8_png.rf.e971286630d7d73cbd52862f22033187.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-4-4-8_png.rf.e971286630d7d73cbd52862f22033187.jpg,261,307,1,png,1.4,4.8,6.72,6.199999999999999,4474,8.406261630708956,119.0,49.0,2.4285714285714284,47814,-0.06738169580990107,-7.526736736297607,7.526736736297607,104.0,111.70298767089844,-9.541487884521484,-5.6410675048828125,3.900420379638671,4.786378383636475,1.6711361408233643,0.002829122357070446,-0.0011019865050911903,108.891357421875
train,1-7-3-9_png.rf.cf29a0b49f634348a222e3a00c6ac0e5.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v7i.coco-segmentation/train/1-7-3-9_png.rf.cf29a0b49f634348a222e3a00c6ac0e5.jpg,262,308,7,png,1.7,3.9,6.63,5.6,2625,7.873217054862741,104.0,41.0,2.5365853658536586,35591,-0.5238054907828693,-52.069339752197266,52.069339752197266,46.0,99.40586853027344,-56.05263977050781,-34.879510498046876,21.173129272460933,15.234889030456543,10.707117080688477,0.004801654722541571,-0.05075203627347946,150.02767944335938
