image_id,ann_id,file_name,group_id,layer_gt,wb1,wb2,g_flake_peak,g_bg_median,delta_g,normalized_delta_g,area_px,log_area_px,bbox_x,bbox_y,bbox_w,bbox_h
195,229,0_5-3_9-3-100_png.rf.46fdf8b6dad3c2523744d7f49c4e388f.jpg,0_5-3_9-3-100_png,3,0.5,3.9,-18.3626766204834,0.0270843505859375,-18.389760971069336,-0.10733255974134556,111521,11.621977159836408,658.0,315.0,409.2,433.328
196,230,1_1-3_3-3-100_png.rf.557ba7a97baa1e424bb2ca294f1fae62.jpg,1_1-3_3-3-100_png,3,1.1,3.3,-9.80471134185791,-0.0537261962890625,-9.750985145568848,-0.07077073547832942,112100,11.627155529627064,492.0,188.0,408.8,420.535
197,231,1-7-4-5_png.rf.fd088675e89e615a1880cf622f70e04c.jpg,1-7-4-5_png,1,1.7,4.5,-1.4622175693511963,-0.0617218017578125,-1.4004957675933838,-0.012981032579767439,1375,7.226936018493289,1279.0,949.0,28.443,79.672
198,232,1-4-3-3_png.rf.327d13f7695ed883fe039ef18b405559.jpg,1-4-3-3_png,7,1.4,3.3,-60.900115966796875,0.06551361083984375,-60.96562957763672,-0.4926895514365362,2327,7.752764808851328,686.0,1051.0,106.256,37.45
199,233,1-4-4-5-3-10_png.rf.0a3e6aec327c6788288b769f0b558dfb.jpg,1-4-4-5-3-10_png,3,1.4,4.5,-17.226009368896484,0.09183502197265625,-17.31784439086914,-0.19885496637953584,1102,7.005789019253503,692.0,495.0,40.2,41.574
200,234,1_1-3_9-2-100-3_png.rf.1e704a7fd1653a60e8422fc0ca052a08.jpg,1_1-3_9-2-100-3_png,2,1.1,3.9,-9.856534004211426,0.0998992919921875,-9.956433296203613,-0.07247462101884015,560491,13.23657024842193,244.0,22.0,1094.0,914.0
201,235,0_8-3_9-2-100-3_png.rf.7e6a349f5a7c7616b46115d0d6d1530a.jpg,0_8-3_9-2-100-3_png,2,0.8,3.9,4.122335433959961,-0.027435302734375,4.149770736694336,0.028024227162871257,567374,13.248775739758766,219.0,25.0,1120.0,911.0
202,236,1_7-3_9-6-100-6_png.rf.fd2ef04c2db46a5604a746606e2a2648.jpg,1_7-3_9-6-100-6_png,6,1.7,3.9,-20.668455123901367,0.02378082275390625,-20.692235946655273,-0.2727941342134072,159337,11.978783011079507,590.0,16.0,331.2,1007.488
203,237,1-7-3-6_png.rf.1390287fbc751deef5b1990673c71067.jpg,1-7-3-6_png,4,1.7,3.6,-31.205245971679688,0.047771453857421875,-31.25301742553711,-0.25504547166155545,3838,8.252967195000798,1506.0,1025.0,191.0,57.0
204,238,1-4-4-5_png.rf.9ce8496288e61b756cb9f5437b9a268c.jpg,1-4-4-5_png,8,1.4,4.5,-65.15553283691406,0.050079345703125,-65.20561218261719,-0.5510044484559345,310,5.739792912179234,1547.0,975.0,44.005,32.274
204,239,1-4-4-5_png.rf.9ce8496288e61b756cb9f5437b9a268c.jpg,1-4-4-5_png,7,1.4,4.5,-57.11095428466797,0.0855255126953125,-57.19647979736328,-0.5009411953846246,1903,7.55171221535131,943.0,890.0,62.0,89.0
204,240,1-4-4-5_png.rf.9ce8496288e61b756cb9f5437b9a268c.jpg,1-4-4-5_png,6,1.4,4.5,-48.890140533447266,0.15552139282226562,-49.04566192626953,-0.4151318196653199,637,6.45833828334479,1564.0,979.0,58.831,20.878
205,241,1-1-3-6-12-100-5_png.rf.838309c0345af52b54bfadb53454d70c.jpg,1-1-3-6-12-100-5_png,9,1.1,3.6,-56.37727737426758,-0.01232147216796875,-56.36495590209961,-0.42079499898843353,63022,11.051255018113492,585.0,240.0,265.0,501.0
206,242,1_1-4_5-3-100_png.rf.c78685fc2caab909fec87d58bf0bb22a.jpg,1_1-4_5-3-100_png,3,1.1,4.5,-9.058257102966309,-0.0106658935546875,-9.047591209411621,-0.06848387038093633,112644,11.631996559611244,456.0,267.0,401.6,426.932
207,243,1-4-3-3_png.rf.51125958871dc61342fb31984388139c.jpg,1-4-3-3_png,9,1.4,3.3,-76.78372955322266,-0.0615692138671875,-76.72216033935547,-0.49941904035876666,2547,7.843064016692054,1454.0,770.0,97.0,59.0
209,245,1_4-3_6-2-100-3_png.rf.c669b415c103a94425425c1c291c4c04.jpg,1_4-3_6-2-100-3_png,2,1.4,3.6,-2.126058578491211,0.09059524536132812,-2.216653823852539,-0.022686544962759916,559638,13.235047211982643,265.0,24.0,1073.0,909.0
210,246,1-1-3-6-2-10-3_png.rf.cd210df0072d18ae58611c1c1506502f.jpg,1-1-3-6-2-10-3_png,2,1.1,3.6,-12.180259704589844,0.0413055419921875,-12.221565246582031,-0.08882463291958488,5690,8.646641258603124,652.0,465.0,112.0,89.0
211,247,1-4-4-2-3-10_png.rf.e3750ae200a5faa3365b5be9523e0d23.jpg,1-4-4-2-3-10_png,3,1.4,4.2,-17.285587310791016,0.04460906982421875,-17.330196380615234,-0.19510605369818812,1056,6.963189985870238,693.0,495.0,39.391,41.713
212,248,2-0-3-9_png.rf.e2d88fccb2b95edffa58ffa548a1e821.jpg,2-0-3-9_png,7,2.0,3.9,-57.57646179199219,0.035125732421875,-57.61158752441406,-0.6335332054174367,2414,7.789454566086673,684.0,1053.0,106.434,35.923
213,249,2-0-3-3_png.rf.71c2ead8681bad4327785bbf83a00147.jpg,2-0-3-3_png,7,2.0,3.3,-59.290061950683594,0.11849212646484375,-59.40855407714844,-0.6188216954167542,2215,7.703459047867175,688.0,1048.0,100.438,39.914
214,250,1_1-3_6-2-100-3_png.rf.cf9fc76becdf6194d3bf18002b74a26e.jpg,1_1-3_6-2-100-3_png,2,1.1,3.6,-1.1091861724853516,0.03885650634765625,-1.1480426788330078,-0.008819244930038576,560575,13.23672010552276,267.0,21.0,1071.0,913.0
215,251,1-4-3-9-3-10-2_png.rf.4cb2b0958876f0fac91698302f6f90b6.jpg,1-4-3-9-3-10-2_png,7,1.4,3.9,-48.253807067871094,0.04064178466796875,-48.29444885253906,-0.5558369354150682,492,6.20050917404269,677.0,496.0,40.0,23.0
217,253,1-7-4-5-6-10-6_png.rf.7e9bfa8e94c984f25826c280722efafb.jpg,1-7-4-5-6-10-6_png,6,1.7,4.5,-24.53521156311035,0.05680084228515625,-24.592012405395508,-0.3910788930486805,1675,7.424165281042028,685.0,470.0,36.533,123.389
218,254,1_4-4_2-6-100-6_png.rf.070e4076bc835f0703809a8017615cb6.jpg,1_4-4_2-6-100-6_png,6,1.4,4.2,-25.14175796508789,-0.004688262939453125,-25.137069702148438,-0.2565613509401169,151895,11.93095135512325,590.0,3.0,326.4,1020.159
219,255,1-7-4-8_png.rf.0b274182b440cd293e10d8df5a2a7e91.jpg,1-7-4-8_png,1,1.7,4.8,-1.6440174579620361,-0.12710952758789062,-1.5169079303741455,-0.014901028589411272,1427,7.2640301428995295,1277.0,948.0,29.24,80.544
220,256,1-4-4-2_png.rf.937cfe02b855a29ddb97c2c2a1258188.jpg,1-4-4-2_png,4,1.4,4.2,-29.56997299194336,-0.02179718017578125,-29.548175811767578,-0.22904882608394805,3503,8.161660452056282,1506.0,1026.0,190.0,58.0
221,257,1-7-3-9-12-100-5_png.rf.1da0be9df224b2e2dd001e501ef02396.jpg,1-7-3-9-12-100-5_png,9,1.7,3.9,-42.66521072387695,-0.00162506103515625,-42.6635856628418,-0.5606289127842307,63178,11.05372724643721,587.0,241.0,266.0,502.0
222,258,2-0-3-3_png.rf.8c8fa38a667aad6e8e1a28522f7b8c05.jpg,2-0-3-3_png,1,2.0,3.3,-5.463438987731934,-0.08107376098632812,-5.3823652267456055,-0.05431300886396715,2979,7.9996785794994505,1322.0,1057.0,169.0,61.0
223,259,0-8-3-9-12-100-5_png.rf.6bcb70d6bebbff03af41669e452b31a9.jpg,0-8-3-9-12-100-5_png,9,0.8,3.9,-58.20125198364258,-0.1088104248046875,-58.09244155883789,-0.377078942955704,63301,11.055672203209758,585.0,242.0,266.0,502.0
224,260,1-4-3-6_png.rf.41a8e4c5da32bbd39e5a6102bca6c8b4.jpg,1-4-3-6_png,8,1.4,3.6,-65.55290222167969,0.008716583251953125,-65.56161880493164,-0.5228314034719252,357,5.8805329864007,1545.0,975.0,44.72,32.054
224,261,1-4-3-6_png.rf.41a8e4c5da32bbd39e5a6102bca6c8b4.jpg,1-4-3-6_png,7,1.4,3.6,-57.90351104736328,0.0050811767578125,-57.908592224121094,-0.4755192204441699,1895,7.547501682814967,941.0,889.0,60.0,85.0
224,262,1-4-3-6_png.rf.41a8e4c5da32bbd39e5a6102bca6c8b4.jpg,1-4-3-6_png,6,1.4,3.6,-46.227783203125,0.04308319091796875,-46.27086639404297,-0.36940780082726726,695,6.54534966033442,1565.0,979.0,55.731,21.833
225,263,2-0-4-2_png.rf.47a63d2c983423a5edb01407c481b545.jpg,2-0-4-2_png,8,2.0,4.2,-61.36699676513672,-0.018768310546875,-61.348228454589844,-0.6462713136594767,316,5.75890177387728,1544.0,978.0,44.433,29.133
225,264,2-0-4-2_png.rf.47a63d2c983423a5edb01407c481b545.jpg,2-0-4-2_png,7,2.0,4.2,-35.36517333984375,0.038486480712890625,-35.40365982055664,-0.3876090895627597,1690,7.43307534889858,939.0,889.0,59.318,86.855
225,265,2-0-4-2_png.rf.47a63d2c983423a5edb01407c481b545.jpg,2-0-4-2_png,6,2.0,4.2,-45.43082809448242,-0.033599853515625,-45.3972282409668,-0.4786779240571012,819,6.709304340258299,1562.0,978.0,64.108,23.898
226,266,2-0-4-8_png.rf.17d8e9c7bb8b162b927808e361e00624.jpg,2-0-4-8_png,7,2.0,4.8,-55.49528503417969,-0.07810211181640625,-55.41718292236328,-0.6518755810989816,2640,7.878912912297132,687.0,1047.0,107.039,43.851
227,267,1_7-4_5-3-100_png.rf.7fddc16b2806b015b13f70bb6b121527.jpg,1_7-4_5-3-100_png,3,1.7,4.5,-6.129692554473877,0.14001083374023438,-6.269703388214111,-0.08544179089502643,113714,11.641450597158514,456.0,263.0,406.4,431.729
228,268,1-1-4-2_png.rf.239bb9a0bc969b82e5f97841eaa6f157.jpg,1-1-4-2_png,8,1.1,4.2,-70.2222900390625,-0.05233001708984375,-70.16996002197266,-0.5742702454972196,368,5.910796644040527,1546.0,980.0,44.013,28.875
228,269,1-1-4-2_png.rf.239bb9a0bc969b82e5f97841eaa6f157.jpg,1-1-4-2_png,7,1.1,4.2,-61.437034606933594,0.030300140380859375,-61.46733474731445,-0.5213470134959544,1712,7.44600149832412,939.0,890.0,60.857,84.713
228,270,1-1-4-2_png.rf.239bb9a0bc969b82e5f97841eaa6f157.jpg,1-1-4-2_png,6,1.1,4.2,-52.07672119140625,0.029666900634765625,-52.106388092041016,-0.42715071909381375,780,6.660575149839686,1560.0,978.0,60.959,23.41
229,271,1-7-3-9_png.rf.8e4f9b8e7d8266fa328fe3864654c700.jpg,1-7-3-9_png,9,1.7,3.9,-60.84854507446289,-0.10601425170898438,-60.742530822753906,-0.5108762393006856,2555,7.846198815497425,1454.0,768.0,96.0,61.0
231,273,0-8-3-6-7-100-2_png.rf.58d3e525f1816d084935f7901efcc3dd.jpg,0-8-3-6-7-100-2_png,7,0.8,3.6,-44.564537048339844,0.0765838623046875,-44.64112091064453,-0.272422040667568,49179,10.803242315770184,422.0,357.0,434.0,246.0
232,274,0_8-4_5-3-100_png.rf.e6fc241ab1d0cec7cbe7df6504a1cf24.jpg,0_8-4_5-3-100_png,3,0.8,4.5,-7.895134925842285,0.001373291015625,-7.89650821685791,-0.05037602132026588,108906,11.598249586010423,462.0,265.0,397.2,420.536
233,275,1-7-3-9-3-10-4_png.rf.067196c777d1f5628e7bf2a85bb20b01.jpg,1-7-3-9-3-10-4_png,3,1.7,3.9,-12.057635307312012,0.0512542724609375,-12.10888957977295,-0.19070285988857757,583,6.369900982828227,682.0,498.0,23.0,52.0
234,276,1_4-3_3-3-100_png.rf.8b6bdd436c829adf18ede29927d2235d.jpg,1_4-3_3-3-100_png,3,1.4,3.3,-10.036638259887695,0.006500244140625,-10.04313850402832,-0.09483117142272593,111306,11.62004742836771,493.0,182.0,403.2,428.53
236,278,2-0-3-6_png.rf.f1151441a4078957ec81bd359f4d54eb.jpg,2-0-3-6_png,1,2.0,3.6,-3.5915632247924805,-0.04982757568359375,-3.5417356491088867,-0.03616613048534758,1352,7.210079628170788,1279.0,952.0,28.627,77.921
237,279,2-0-4-8_png.rf.53b04d9d63e6fd61efd21f41f820fd82.jpg,2-0-4-8_png,4,2.0,4.8,-22.130107879638672,-0.0332794189453125,-22.09682846069336,-0.24378028025331883,3628,8.19671240721307,1507.0,1025.0,190.0,56.0
238,280,1-4-3-3_png.rf.41f5dfd5ac303d5aac02cbd96f78b219.jpg,1-4-3-3_png,1,1.4,3.3,-3.9396731853485107,-0.0381317138671875,-3.9015414714813232,-0.025009937492132168,1546,7.344072850573066,1276.0,946.0,32.431,82.825
240,282,1-5-4-2-1_png.rf.d8aa1b386da2f14a2b9d925d73e1eeae.jpg,1-5-4-2-1_png,1,1.5,4.2,-3.673879623413086,-0.043544769287109375,-3.6303348541259766,-0.029622689797463794,4716,8.458928283284262,1325.0,985.0,121.0,53.0
241,283,1_4-3_9-6-100-6_png.rf.3596a74996dde4c8373c7ebd44778e18.jpg,1_4-3_9-6-100-6_png,6,1.4,3.9,-21.51791000366211,0.06478118896484375,-21.582691192626953,-0.2170334518050558,157015,11.964102989965914,592.0,4.0,329.6,1018.6
242,284,1-7-3-9_png.rf.c569adb4d51e8d33006187897ea2b5b7.jpg,1-7-3-9_png,8,1.7,3.9,-59.73209762573242,0.015789031982421875,-59.747886657714844,-0.555728349708684,265,5.583496308781699,1548.0,978.0,41.16,29.747
242,285,1-7-3-9_png.rf.c569adb4d51e8d33006187897ea2b5b7.jpg,1-7-3-9_png,7,1.7,3.9,-39.006080627441406,0.01082611083984375,-39.01690673828125,-0.3744182322812748,1988,7.5953872788539725,942.0,890.0,63.0,88.0
242,286,1-7-3-9_png.rf.c569adb4d51e8d33006187897ea2b5b7.jpg,1-7-3-9_png,6,1.7,3.9,-43.826751708984375,0.021270751953125,-43.8480224609375,-0.4075953141114373,800,6.68586094706836,1560.0,978.0,62.484,22.644
243,287,0_8-4_2-6-100-6_png.rf.c02dd1f381bd1d59ad06a2ab3e0daf8f.jpg,0_8-4_2-6-100-6_png,6,0.8,4.2,-26.564756393432617,-0.02435302734375,-26.540403366088867,-0.16803916375354655,156797,11.962713631715056,590.0,0.0,332.8,1018.082
244,288,1-4-4-5_png.rf.0c46c8d98d95b2ae47d6c0e48b06e8fa.jpg,1-4-4-5_png,1,1.4,4.5,-6.601571083068848,-0.04498291015625,-6.556588172912598,-0.05500475267466359,4772,8.470730317005897,1325.0,985.0,122.0,52.0
245,289,2-0-3-3_png.rf.61fa30be9cc8bd88306eaf38921a9d89.jpg,2-0-3-3_png,1,2.0,3.3,-2.904771327972412,-0.042995452880859375,-2.8617758750915527,-0.028370106886321092,1259,7.138866999945524,1279.0,953.0,28.899,75.069
246,290,1-4-3-6-6-10-6_png.rf.57e97c4c658deb106fa91bb3c6185d00.jpg,1-4-3-6-6-10-6_png,6,1.4,3.6,-32.126060485839844,0.0683135986328125,-32.194374084472656,-0.3468637206928099,1735,7.459338895220295,683.0,470.0,38.769,130.021
247,291,1_7-3_6-6-100-6_png.rf.c18deeaaf168722f8b57babfd2a7c746.jpg,1_7-3_6-6-100-6_png,6,1.7,3.6,-19.021587371826172,0.00862884521484375,-19.030216217041016,-0.24901982571706568,155962,11.957374078612991,594.0,17.0,326.4,1004.6
248,292,0_8-3_6-2-100-3_png.rf.ea7f79bb1aa24ea455920db7357eb075.jpg,0_8-3_6-2-100-3_png,2,0.8,3.6,0.0308380126953125,0.04447174072265625,-0.01363372802734375,-8.74251003676355e-05,573482,13.259483572566442,263.0,21.0,1074.0,916.0
249,293,1_4-4_8-3-100-4_png.rf.e9625cf4f07fc1753efaff1c70aef118.jpg,1_4-4_8-3-100-4_png,3,1.4,4.8,-13.077290534973145,-0.06693267822265625,-13.010357856750488,-0.1328100059820411,43799,10.687389096364537,475.0,207.0,195.0,451.0
250,294,1-7-4-8-12-100-5_png.rf.d0b567851597b8f7811b504bf24cc867.jpg,1-7-4-8-12-100-5_png,9,1.7,4.8,-41.671875,-0.005474090576171875,-41.66640090942383,-0.5715133885469577,62693,11.046021028262166,586.0,242.0,265.0,500.0
252,296,0-8-3-9-3-10-4_png.rf.2c644fbaaef3c4d28769ee5b38c6da08.jpg,0-8-3-9-3-10-4_png,3,0.8,3.9,-19.061649322509766,0.069610595703125,-19.13125991821289,-0.13315662292069266,521,6.257667587882639,682.0,498.0,21.0,51.0
253,297,1_4-4_8-2-100-3_png.rf.7feaad026ca76dccdc970eea7416544f.jpg,1_4-4_8-2-100-3_png,2,1.4,4.8,-4.1588945388793945,0.11836624145507812,-4.277260780334473,-0.04571177013669686,560067,13.235813483910908,226.0,26.0,1112.0,904.0
254,298,2-0-3-3_png.rf.dcde3cccad56f3465b4045dcd37d49dc.jpg,2-0-3-3_png,9,2.0,3.3,-60.4707145690918,-0.005218505859375,-60.46549606323242,-0.5219349662811271,2241,7.715123603632105,1454.0,769.0,94.0,59.0
255,299,1-7-4-2_png.rf.5ff41208008705b9770f63ea4dbea60f.jpg,1-7-4-2_png,1,1.7,4.2,-4.685276508331299,0.055248260498046875,-4.740524768829346,-0.041208536629202396,2929,7.982757702011113,1323.0,1058.0,168.0,60.0
256,300,1_1-3_9-3-100_png.rf.27d9e98e2ba69be9bac34ef5db60cbd6.jpg,1_1-3_9-3-100_png,3,1.1,3.9,-16.419187545776367,-0.09101104736328125,-16.328176498413086,-0.11785344744035649,111472,11.6215376880923,660.0,316.0,400.8,425.333
257,301,0_5-4_5-3-100_png.rf.e0f9cd5825b622533bc626f2ace1f527.jpg,0_5-4_5-3-100_png,3,0.5,4.5,-7.066681861877441,0.0360870361328125,-7.102768898010254,-0.041723126288254135,111406,11.620945441125958,494.0,175.0,408.0,433.327
258,302,1-1-3-6_png.rf.5a366ea437fd2f28d4b970b0c0cfe62a.jpg,1-1-3-6_png,7,1.1,3.6,-64.72460174560547,0.07491683959960938,-64.79951858520508,-0.5378399628006906,3133,8.050065422915965,687.0,1051.0,108.028,46.477
259,303,1-7-4-8_png.rf.cfafa6b7cbe1770109c61d11fd0a600e.jpg,1-7-4-8_png,4,1.7,4.8,-18.754085540771484,-0.03670501708984375,-18.71738052368164,-0.18523877011081144,7878,8.971956271245688,1308.0,1070.0,165.59,96.585
259,304,1-7-4-8_png.rf.cfafa6b7cbe1770109c61d11fd0a600e.jpg,1-7-4-8_png,3,1.7,4.8,-14.413010597229004,-0.00201416015625,-14.410996437072754,-0.14201963027401257,6531,8.784468454090355,1406.0,1062.0,155.314,79.724
259,305,1-7-4-8_png.rf.cfafa6b7cbe1770109c61d11fd0a600e.jpg,1-7-4-8_png,4,1.7,4.8,-18.4913330078125,-0.0171356201171875,-18.474197387695312,-0.18174679577873373,1868,7.533158807455563,1501.0,1059.0,106.315,41.792
260,306,1_4-4_2-3-100_png.rf.d47f43f94a1961313ac739a2f2d0061c.jpg,1_4-4_2-3-100_png,3,1.4,4.2,-12.795045852661133,0.0615997314453125,-12.856645584106445,-0.1299377155015041,109217,11.601101163873954,656.0,323.0,408.0,417.338
261,307,1-4-4-8_png.rf.e971286630d7d73cbd52862f22033187.jpg,1-4-4-8_png,1,1.4,4.8,-7.669075012207031,0.04834747314453125,-7.7174224853515625,-0.06907722912858542,4332,8.374015421739909,1327.0,987.0,118.0,48.0
262,308,1-7-3-9_png.rf.cf29a0b49f634348a222e3a00c6ac0e5.jpg,1-7-3-9_png,7,1.7,3.9,-55.81632614135742,0.07828140258789062,-55.89460754394531,-0.5516054621922449,2481,7.8168199657645525,687.0,1048.0,103.019,40.045
264,309,1_1-3_9-3-100-4_png.rf.30608e78bad08d040e31be0e5f47f785.jpg,1_1-3_9-3-100-4_png,3,1.1,3.9,-15.238277435302734,0.03406524658203125,-15.272342681884766,-0.11119049547284177,43619,10.68327103975562,475.0,205.0,194.0,452.0
265,310,1-7-3-3_png.rf.2dcae6fb792a8c8f409b46857b04f1ff.jpg,1-7-3-3_png,2,1.7,3.3,-21.163803100585938,-0.00213623046875,-21.161666870117188,-0.14517042923876988,956,6.863803391452954,1444.0,788.0,34.0,63.0
266,311,1-1-4-8_png.rf.1f04a8d9e38671b2b8b86c184b6acdb6.jpg,1-1-4-8_png,4,1.1,4.8,-19.31374740600586,0.051914215087890625,-19.36566162109375,-0.16378867555969445,3606,8.19063168090354,1505.0,1027.0,191.0,59.0
267,312,1_1-4_8-2-100-3_png.rf.11ef0d33ebb518bd87170cc675115a0b.jpg,1_1-4_8-2-100-3_png,2,1.1,4.8,-3.2919530868530273,-0.019927978515625,-3.2720251083374023,-0.02425620059775319,564134,13.243048863539881,259.0,27.0,1079.0,907.0
268,313,2-0-4-5_png.rf.96a1bb6ac388a4c5ae49db2ae3c1b132.jpg,2-0-4-5_png,8,2.0,4.5,-59.90960693359375,0.00669097900390625,-59.916297912597656,-0.6452281284943511,350,5.860786223465865,1545.0,977.0,43.59,30.029
268,314,2-0-4-5_png.rf.96a1bb6ac388a4c5ae49db2ae3c1b132.jpg,2-0-4-5_png,7,2.0,4.5,-39.511863708496094,0.0184326171875,-39.530296325683594,-0.4421474069601257,2068,7.634820677745543,941.0,890.0,64.0,87.0
268,315,2-0-4-5_png.rf.96a1bb6ac388a4c5ae49db2ae3c1b132.jpg,2-0-4-5_png,6,2.0,4.5,-45.78355407714844,0.0225677490234375,-45.806121826171875,-0.4939977939224753,657,6.489204931325317,1564.0,981.0,60.143,17.621
269,316,1-1-4-8-12-100-5_png.rf.e56bf7dffbc6ac9b0c2f10b6e52e307a.jpg,1-1-4-8-12-100-5_png,9,1.1,4.8,-58.98076248168945,-0.04987335205078125,-58.93088912963867,-0.44696001160076965,63006,11.051001110312399,586.0,243.0,265.0,501.0
270,317,1_4-3_6-3-100_png.rf.2ad36dd15d76d66bea77d3ea1b0c7429.jpg,1_4-3_6-3-100_png,3,1.4,3.6,-9.144285202026367,-0.05420684814453125,-9.090078353881836,-0.08797522083615888,110941,11.616762821209482,496.0,187.0,404.8,425.332
271,318,1-1-4-5_png.rf.0d7258abc2655d09abd047dc9db91902.jpg,1-1-4-5_png,1,1.1,4.5,-5.543653964996338,-0.01800537109375,-5.525648593902588,-0.04475619476524092,2895,7.971085753505607,1323.0,1059.0,169.0,59.0
