split,filename,image_path,image_id,ann_id,layer,group,flake_rep_mode,flake_rep_source,wb1,wb2,wb_product,wb_sum,area_px,log_area_px,bbox_w,bbox_h,bbox_aspect,roi_bg_pixels,roi_bg_initial_pixels,roi_bg_clip_iterations,roi_bg_residual_sigma,ndg,ndg_peak,ndg_mask_median,ndg_trimmed_median,ndg_central_median,ndg_largest_inner_median,delta_g,abs_delta_g,g_flake_rep,g_flake_peak,g_flake_mask_median,g_flake_trimmed_median,g_flake_central_median,g_flake_largest_inner_median,g_flake_median,flake_inner_area_px,flake_largest_inner_area_px,g_bg_plane_median,g_delta_p10,g_delta_p90,g_delta_iqr,iqr_ndg,g_bg_std,g_flake_std,plane_a,plane_b,plane_c
train,2-0-4-2_png.rf.b3517fea680bf59aa7b5b74ab014f53a.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-0-4-2_png.rf.b3517fea680bf59aa7b5b74ab014f53a.jpg,310,398,1,png,largest_inner_median,largest_inner_median,2.0,4.2,8.4,6.2,804,6.690842277418564,21.0,59.0,0.3559322033898305,14862,16514.0,0.0,1.0,-0.03505811950984606,-0.03712373950500396,-0.03243237641561526,-0.03243237641561526,-0.03505811950984606,-0.03505811950984606,-3.277873992919922,3.277873992919922,-3.2759017944335938,-3.469033718109131,-3.0303993225097656,-3.0303993225097656,-3.2759017944335938,-3.2759017944335938,-3.2759017944335938,509.0,509.0,93.49828338623047,-4.371815490722656,-1.7291732788085934,2.6426422119140627,0.028264071982986222,0.606709897518158,1.1113066673278809,-0.009669861756265163,-0.0005548683693632483,93.97872924804688
train,1-7-3-9_png.rf.7b54ed15cbe01919e7ec809353f0bd53.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-9_png.rf.7b54ed15cbe01919e7ec809353f0bd53.jpg,312,400,1,png,largest_inner_median,largest_inner_median,1.7,3.9,6.63,5.6,993,6.901737206656574,69.0,26.0,2.6538461538461537,22734,25262.0,0.0,1.0,-0.02388280719925082,-0.023052712961729126,-0.022457532886550228,-0.022457532886550228,-0.02388280719925082,-0.02388280719925082,-2.861957550048828,2.861957550048828,-2.9021644592285156,-2.8026914596557617,-2.7313690185546875,-2.7313690185546875,-2.9021644592285156,-2.9021644592285156,-2.9021644592285156,644.0,644.0,119.83338165283203,-4.010426330566406,-1.0840332031249997,2.9263931274414063,0.0244205169467672,0.5328338146209717,1.6295983791351318,0.0005742520443163812,-0.008826456032693386,120.2164077758789
train,1-7-4-2_png.rf.8f22f82824c7c5b92d89577faa91c411.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-4-2_png.rf.8f22f82824c7c5b92d89577faa91c411.jpg,313,401,1,png,largest_inner_median,largest_inner_median,1.7,4.2,7.14,5.9,860,6.7580945044277305,60.0,22.0,2.727272727272727,16272,18082.0,0.0,1.0,-0.02572673975686386,-0.02472030437726396,-0.024390188079808334,-0.024390188079808334,-0.02572673975686386,-0.02572673975686386,-3.0015716552734375,3.0015716552734375,-3.0140609741210938,-2.896638870239258,-2.858123779296875,-2.858123779296875,-3.0140609741210938,-3.0140609741210938,-3.0140609741210938,554.0,554.0,116.67127990722656,-4.443829345703125,-1.6248046874999993,2.8190246582031255,0.02416211307911191,0.5358796715736389,1.7739890813827515,-0.00014593073865398765,-0.008806021884083748,117.08455657958984
train,1-4-4-5_png.rf.10f1e5449ac929da323ea071b7643aec.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-4-5_png.rf.10f1e5449ac929da323ea071b7643aec.jpg,315,403,1,png,largest_inner_median,largest_inner_median,1.4,4.5,6.3,5.9,2517,7.831220214604293,88.0,38.0,2.3157894736842106,41908,46587.0,1.0,1.0,-0.051282751128424654,-0.0520163617009703,-0.04963870357047278,-0.04963870357047278,-0.051282751128424654,-0.051282751128424654,-6.106658935546875,6.106658935546875,-6.146675109863281,-6.234032154083252,-5.950904846191406,-5.950904846191406,-6.146675109863281,-6.146675109863281,-6.146675109863281,2027.0,2027.0,119.0782241821289,-6.8598876953125,-3.173284912109375,3.6866027832031247,0.030959504212663636,0.8386687636375427,1.4378507137298584,0.0032711864914745092,-0.005171784199774265,118.8952407836914
train,1-4-3-9_png.rf.2fca4a50bcd8e6d093fc7144e495b4cb.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-3-9_png.rf.2fca4a50bcd8e6d093fc7144e495b4cb.jpg,316,404,1,png,largest_inner_median,largest_inner_median,1.4,3.9,5.46,5.3,885,6.786716950605081,26.0,59.0,0.4406779661016949,19404,21560.0,0.0,1.0,-0.03437431538261874,-0.035348183607465195,-0.033142678873230566,-0.033142678873230566,-0.03437431538261874,-0.03437431538261874,-4.663856506347656,4.663856506347656,-4.626213073730469,-4.758346080780029,-4.4591064453125,-4.4591064453125,-4.626213073730469,-4.626213073730469,-4.626213073730469,572.0,572.0,135.67852783203125,-5.917623901367188,-1.7609008789062492,4.156723022460938,0.030636557522255272,0.573088526725769,1.7397003173828125,0.008338462561368942,-8.606239134678617e-05,135.2565460205078
train,0-8-3-6-3-10_png.rf.819a03ec4cb3c940283cc3e8350586d6.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/0-8-3-6-3-10_png.rf.819a03ec4cb3c940283cc3e8350586d6.jpg,317,405,3,3-10_png,largest_inner_median,largest_inner_median,0.8,3.6,2.8800000000000003,4.4,1165,7.061334366910438,43.0,42.0,1.0238095238095237,22218,24799.0,2.0,1.0,-0.11112395384048218,-0.11279568314749236,-0.10930658897582539,-0.10930658897582539,-0.11112395384048218,-0.11112395384048218,-17.068458557128906,17.068458557128906,-17.000015258789062,-17.256790161132812,-16.720870971679688,-16.720870971679688,-17.000015258789062,-17.000015258789062,-17.000015258789062,839.0,839.0,153.59837341308594,-17.44727478027344,-10.187402343749993,7.259872436523446,0.04726529503667866,0.9602130055427551,3.451773166656494,-0.0004141894169151783,-0.00924082100391388,154.4060821533203
train,1-4-4-2-3-10-4_png.rf.a8eba03b7305072418f326b34838a27a.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-4-2-3-10-4_png.rf.a8eba03b7305072418f326b34838a27a.jpg,318,406,3,3-10-4_png,largest_inner_median,largest_inner_median,1.4,4.2,5.88,5.6,629,6.4457198193855785,53.0,22.0,2.409090909090909,15611,17331.0,0.0,1.0,-0.16829950506565283,-0.1713584410807248,-0.1524398658898796,-0.1524398658898796,-0.16829950506565283,-0.16829950506565283,-14.765632629394531,14.765632629394531,-14.712989807128906,-14.981363296508789,-13.321556091308594,-13.321556091308594,-14.712989807128906,-14.712989807128906,-14.712989807128906,356.0,356.0,87.73426055908203,-15.355339050292969,-4.344828796386718,11.01051025390625,0.1254984105837599,0.5022468566894531,4.380203723907471,-0.00358074763789773,-0.003035841742530465,88.25564575195312
train,1-1-4-2_png.rf.7474bbbfbb68b72d3b6f2b3bf467882a.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-4-2_png.rf.7474bbbfbb68b72d3b6f2b3bf467882a.jpg,321,411,1,png,largest_inner_median,largest_inner_median,1.1,4.2,4.620000000000001,5.300000000000001,1605,7.381501894506707,121.0,44.0,2.75,47500,52778.0,0.0,1.2033456298828125,-0.0568998522776943,-0.03474683376705972,-0.040551807251371814,-0.040551807251371814,-0.0568998522776943,-0.0568998522776943,-7.639442443847656,7.639442443847656,-7.702827453613281,-4.728536605834961,-5.5079193115234375,-5.5079193115234375,-7.702827453613281,-7.702827453613281,-7.702827453613281,966.0,966.0,134.26119995117188,-11.946731567382812,-0.7683074951171873,11.178424072265624,0.08325878270364777,1.1038562059402466,4.019923210144043,0.0015473768580704927,0.0032747064251452684,133.5674285888672
train,1-4-4-8_png.rf.53dc15e0011849903d580c50f0642519.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-4-8_png.rf.53dc15e0011849903d580c50f0642519.jpg,322,412,1,png,largest_inner_median,largest_inner_median,1.4,4.8,6.72,6.199999999999999,873,6.773080375655535,60.0,27.0,2.2222222222222223,20585,22873.0,0.0,1.0,-0.06346074273529383,-0.06519752667112587,-0.06138791311253821,-0.06138791311253821,-0.06346074273529383,-0.06346074273529383,-7.124824523925781,7.124824523925781,-7.144004821777344,-7.338995933532715,-6.911285400390625,-6.911285400390625,-7.144004821777344,-7.144004821777344,-7.144004821777344,555.0,555.0,112.27136993408203,-7.877688598632813,-1.1547973632812498,6.722891235351563,0.05988072684335088,0.4756743013858795,2.6455790996551514,0.0003976726729888469,0.007597470656037331,111.82177734375
train,1-1-3-9_png.rf.22c57f2a0bd797cbc3862257007162ae.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-3-9_png.rf.22c57f2a0bd797cbc3862257007162ae.jpg,324,414,1,png,largest_inner_median,largest_inner_median,1.1,3.9,4.29,5.0,1568,7.358193752733032,42.0,121.0,0.34710743801652894,45518,50576.0,0.0,1.2316352920532225,-0.049330261668699575,-0.026140850771605623,-0.03543932014048299,-0.03543932014048299,-0.049330261668699575,-0.049330261668699575,-7.1202545166015625,7.1202545166015625,-7.227508544921875,-3.8803844451904297,-5.222511291503906,-5.222511291503906,-7.227508544921875,-7.227508544921875,-7.227508544921875,937.0,937.0,144.33847045898438,-10.279185485839843,-1.1295242309570312,9.149661254882812,0.06339031601060789,1.0950794219970703,3.360935688018799,0.002318872371688485,-0.0013165107229724526,144.4335479736328
train,1-7-3-6-3-10-4_png.rf.7706566b09988ab96aa292145be3ff1e.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-6-3-10-4_png.rf.7706566b09988ab96aa292145be3ff1e.jpg,328,420,3,3-10-4_png,largest_inner_median,largest_inner_median,1.7,3.6,6.12,5.3,621,6.432940092739179,23.0,52.0,0.4423076923076923,16353,17751.0,0.0,1.0,-0.22461080972163502,-0.2286082947465026,-0.19643242105136108,-0.19643242105136108,-0.22461080972163502,-0.22461080972163502,-15.33369255065918,15.33369255065918,-15.287199020385742,-15.560098648071289,-13.363521575927734,-13.363521575927734,-15.287199020385742,-15.287199020385742,-15.287199020385742,346.0,346.0,68.26782989501953,-15.981056213378906,-5.190608978271484,10.790447235107422,0.15806049865215704,0.5887989401817322,4.328507423400879,0.0005128976190462708,-0.006104521453380585,68.89541625976562
train,0-8-4-2-3-10_png.rf.17da69abcee39f8615f2db33c4780c69.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/0-8-4-2-3-10_png.rf.17da69abcee39f8615f2db33c4780c69.jpg,331,423,3,3-10_png,largest_inner_median,largest_inner_median,0.8,4.2,3.3600000000000003,5.0,1067,6.97354301952014,43.0,40.0,1.075,22592,25104.0,0.0,1.0,-0.16554601078536013,-0.172172672209725,-0.16299865320740936,-0.16299865320740936,-0.16554601078536013,-0.16554601078536013,-22.92346954345703,22.92346954345703,-22.874786376953125,-23.79239273071289,-22.522048950195312,-22.522048950195312,-22.874786376953125,-22.874786376953125,-22.874786376953125,754.0,754.0,138.47189331054688,-23.796829223632812,-13.986924743652345,9.809904479980467,0.07084401206228964,0.7982640266418457,4.2089080810546875,0.005575365852564573,-0.0005007468862459064,138.0386199951172
train,1-4-4-5-2-10-3_png.rf.cd52b5212a8472ca087ea9788c4c48f6.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-4-5-2-10-3_png.rf.cd52b5212a8472ca087ea9788c4c48f6.jpg,333,425,2,2-10-3_png,largest_inner_median,largest_inner_median,1.4,4.5,6.3,5.9,5661,8.641532465671846,88.0,114.0,0.7719298245614035,127558,141729.0,0.0,1.101798072052002,-0.10430495395600167,-0.10696370943260997,-0.10337618700882166,-0.10337618700882166,-0.10430495395600167,-0.10430495395600167,-9.817413330078125,9.817413330078125,-9.826629638671875,-10.07687759399414,-9.739212036132812,-9.739212036132812,-9.826629638671875,-9.826629638671875,-9.826629638671875,4863.0,4863.0,94.1222152709961,-10.396171569824219,-8.580482482910156,1.8156890869140625,0.019290760227926446,0.9155711531639099,1.5167171955108643,-0.001860051299445331,0.0005497255478985608,94.32302856445312
train,2-1-4-2-1_png.rf.fb8ff0bc3dc06ca3ae11f335b6ddd7ad.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-1-4-2-1_png.rf.fb8ff0bc3dc06ca3ae11f335b6ddd7ad.jpg,336,428,1,1_png,largest_inner_median,largest_inner_median,2.1,4.2,8.82,6.300000000000001,2626,7.87359778968554,43.0,90.0,0.4777777777777778,44758,49739.0,2.0,1.0179810401916503,-0.022920537063683005,-0.02465111526053251,-0.0213613106058896,-0.0213613106058896,-0.022920537063683005,-0.022920537063683005,-1.9987106323242188,1.9987106323242188,-2.0708999633789062,-2.2218093872070312,-1.9349327087402344,-1.9349327087402344,-2.0708999633789062,-2.0708999633789062,-2.0708999633789062,2059.0,2059.0,87.20173645019531,-2.3514060974121094,-0.040119171142578125,2.3112869262695312,0.0265050562105447,0.9531965255737305,1.1212427616119385,0.005052783992141485,0.0006633915472775698,86.65437316894531
train,1-7-3-6_png.rf.876c0ba0153fc1f3a30790c6b37623df.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-6_png.rf.876c0ba0153fc1f3a30790c6b37623df.jpg,337,429,1,png,largest_inner_median,largest_inner_median,1.7,3.6,6.12,5.3,838,6.732210706467206,61.0,22.0,2.772727272727273,16606,18452.0,0.0,1.0,-0.029395206973424244,-0.02960497532558898,-0.028348733596533733,-0.028348733596533733,-0.029395206973424244,-0.029395206973424244,-3.5805511474609375,3.5805511474609375,-3.64190673828125,-3.6674580574035645,-3.5144386291503906,-3.5144386291503906,-3.64190673828125,-3.64190673828125,-3.64190673828125,524.0,524.0,121.80731201171875,-4.400282287597657,-2.1989486694335936,2.201333618164063,0.018072261687806384,0.5683597922325134,1.236171007156372,0.0010428493842482567,-0.010162429884076118,122.12813568115234
train,1-4-3-3_png.rf.967205253ba749cf469182a0ac2585a7.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-3-3_png.rf.967205253ba749cf469182a0ac2585a7.jpg,338,430,2,png,largest_inner_median,largest_inner_median,1.4,3.3,4.619999999999999,4.699999999999999,507,6.230481447578482,25.0,46.0,0.5434782608695652,15229,16923.0,0.0,1.0,-0.09640278623677795,-0.10080024772921785,-0.08725888743709842,-0.08725888743709842,-0.09640278623677795,-0.09640278623677795,-14.208786010742188,14.208786010742188,-14.201400756835938,-14.849541664123535,-12.853683471679688,-12.853683471679688,-14.201400756835938,-14.201400756835938,-14.201400756835938,245.0,245.0,147.38978576660156,-15.114346313476563,-4.206597900390625,10.907748413085939,0.07400613520368945,0.5397137403488159,3.9537365436553955,-0.0006751524633727968,0.004288217984139919,147.03375244140625
train,1-4-3-9_png.rf.4b5c9643f7cc71fbc36a08c42d0cd0ba.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-3-9_png.rf.4b5c9643f7cc71fbc36a08c42d0cd0ba.jpg,339,431,2,png,largest_inner_median,largest_inner_median,1.4,3.9,5.46,5.3,502,6.220590170099739,23.0,46.0,0.5,14250,15834.0,0.0,1.0,-0.1264970546633684,-0.13007566770766843,-0.11239409058162456,-0.11239409058162456,-0.1264970546633684,-0.1264970546633684,-15.53823471069336,15.53823471069336,-15.549362182617188,-15.988940238952637,-13.817028045654297,-13.817028045654297,-15.549362182617188,-15.549362182617188,-15.549362182617188,250.0,250.0,122.83475494384766,-16.276910400390626,-3.053005981445311,13.223904418945315,0.10765604917753493,0.4364522695541382,4.819999694824219,0.001337244058959186,-0.004657685291022062,123.21509552001953
train,2-0-3-6_png.rf.00a8eb3e3bf6c482699159e6a9708a21.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-0-3-6_png.rf.00a8eb3e3bf6c482699159e6a9708a21.jpg,341,433,1,png,largest_inner_median,largest_inner_median,2.0,3.6,7.2,5.6,1607,7.382746449738912,121.0,44.0,2.75,57376,63822.0,2.0,1.0,-0.08663051156147329,-0.05382952362426342,-0.06364618726327788,-0.06364618726327788,-0.08663051156147329,-0.08663051156147329,-8.477340698242188,8.477340698242188,-8.4898681640625,-5.28008508682251,-6.2407073974609375,-6.2407073974609375,-8.4898681640625,-8.4898681640625,-8.4898681640625,968.0,968.0,97.85629272460938,-12.34996337890625,-1.4071456909179683,10.942817687988281,0.11182538581125226,0.9052896499633789,3.848220109939575,0.0006692340248264372,-0.003266058163717389,97.97974395751953
train,2-0-3-6_png.rf.9f3fbf501c120c870d137bd636dec7fc.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-0-3-6_png.rf.9f3fbf501c120c870d137bd636dec7fc.jpg,342,434,1,png,largest_inner_median,largest_inner_median,2.0,3.6,7.2,5.6,1607,7.382746449738912,121.0,44.0,2.75,57376,63822.0,2.0,1.0,-0.08663051156147329,-0.05382952362426342,-0.06364618726327788,-0.06364618726327788,-0.08663051156147329,-0.08663051156147329,-8.477340698242188,8.477340698242188,-8.4898681640625,-5.28008508682251,-6.2407073974609375,-6.2407073974609375,-8.4898681640625,-8.4898681640625,-8.4898681640625,968.0,968.0,97.85629272460938,-12.34996337890625,-1.4071456909179683,10.942817687988281,0.11182538581125226,0.9052896499633789,3.848220109939575,0.0006692340248264372,-0.003266058163717389,97.97974395751953
train,1-4-4-5-2-10-3_png.rf.0ff624f45533d9aff30a3577b56cbc43.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-4-5-2-10-3_png.rf.0ff624f45533d9aff30a3577b56cbc43.jpg,347,439,2,2-10-3_png,largest_inner_median,largest_inner_median,1.4,4.5,6.3,5.9,5663,8.641885635373555,88.0,114.0,0.7719298245614035,127496,141664.0,0.0,1.0720209686279296,-0.10316701786957004,-0.10816972432415829,-0.10215656493331197,-0.10215656493331197,-0.10316701786957004,-0.10316701786957004,-9.712066650390625,9.712066650390625,-9.736640930175781,-10.207592010498047,-9.641517639160156,-9.641517639160156,-9.736640930175781,-9.736640930175781,-9.736640930175781,4865.0,4865.0,94.1392593383789,-10.248597717285156,-8.344660949707029,1.9039367675781271,0.020224683951830563,0.9081556797027588,1.3893593549728394,0.0018506193300709128,-0.0005919710965827107,93.94667053222656
train,1-7-3-3_png.rf.f771a8eb3f5f875b6778636efd82b840.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-3_png.rf.f771a8eb3f5f875b6778636efd82b840.jpg,349,443,2,png,largest_inner_median,largest_inner_median,1.7,3.3,5.609999999999999,5.0,535,6.284134161070802,25.0,46.0,0.5434782608695652,15690,17433.0,0.0,1.0,-0.1381768061654118,-0.13733948512813407,-0.12448207633852339,-0.12448207633852339,-0.1381768061654118,-0.1381768061654118,-20.149383544921875,20.149383544921875,-20.130943298339844,-20.00884246826172,-18.133934020996094,-18.133934020996094,-20.130943298339844,-20.130943298339844,-20.130943298339844,271.0,271.0,145.8231964111328,-20.84381561279297,-3.8186553955078106,17.02516021728516,0.1167520712499303,0.49253156781196594,6.318469524383545,0.002472023479640484,0.003957799635827541,145.33351135253906
train,2-0-3-3_png.rf.edb1804a9f9db8d516f9e4956b857297.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-0-3-3_png.rf.edb1804a9f9db8d516f9e4956b857297.jpg,352,448,1,png,largest_inner_median,largest_inner_median,2.0,3.3,6.6,5.3,2495,7.822444729489319,87.0,38.0,2.289473684210526,37697,41888.0,1.0,1.0,-0.028472799783933606,-0.03126661032741384,-0.026034571218681763,-0.026034571218681763,-0.028472799783933606,-0.028472799783933606,-2.9180335998535156,2.9180335998535156,-2.952960968017578,-3.2392845153808594,-2.7030792236328125,-2.7030792236328125,-2.952960968017578,-2.952960968017578,-2.952960968017578,2012.0,2012.0,102.48495483398438,-3.770819091796875,-0.810577392578125,2.96024169921875,0.028884646570943535,0.7859744429588318,1.202255129814148,0.0033757274504750967,-0.004562398884445429,102.23976135253906
train,1-7-4-2_png.rf.bea8d5bd51d4724a4b2059942ce364f9.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-4-2_png.rf.bea8d5bd51d4724a4b2059942ce364f9.jpg,353,449,1,png,largest_inner_median,largest_inner_median,1.7,4.2,7.14,5.9,2369,7.7706452341291765,92.0,44.0,2.090909090909091,46923,52152.0,2.0,1.0,-0.017491604981286945,-0.021560794295857277,-0.016009818799729597,-0.016009818799729597,-0.017491604981286945,-0.017491604981286945,-2.0360870361328125,2.0360870361328125,-2.0914840698242188,-2.565152645111084,-1.9189987182617188,-1.9189987182617188,-2.0914840698242188,-2.0914840698242188,-2.0914840698242188,1771.0,1771.0,116.40367126464844,-3.2176498413085937,-0.44115753173828093,2.7764923095703127,0.023852274412014426,0.8680856823921204,1.2078633308410645,0.002243563998490572,-0.004769321531057358,116.41111755371094
train,2-0-4-8_png.rf.b4f50584e2bf22caaa12db28d44feb07.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-0-4-8_png.rf.b4f50584e2bf22caaa12db28d44feb07.jpg,355,451,1,png,largest_inner_median,largest_inner_median,2.0,4.8,9.6,6.8,904,6.807934943699926,26.0,60.0,0.43333333333333335,19601,21779.0,0.0,1.0,-0.030732712476228646,-0.03173135310446484,-0.02838634199547571,-0.02838634199547571,-0.030732712476228646,-0.030732712476228646,-2.7894363403320312,2.7894363403320312,-2.7722320556640625,-2.862873077392578,-2.55926513671875,-2.55926513671875,-2.7722320556640625,-2.7722320556640625,-2.7722320556640625,587.0,587.0,90.764404296875,-3.458953857421875,-1.3368156433105463,2.1221382141113287,0.023380732023207843,0.7892979383468628,0.9777524471282959,-0.010324071161448956,0.0009335674112662673,91.21031951904297
train,2-0-3-3_png.rf.9c5531256b21e11e568924492afe1956.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-0-3-3_png.rf.9c5531256b21e11e568924492afe1956.jpg,357,453,2,png,largest_inner_median,largest_inner_median,2.0,3.3,6.6,5.3,509,6.234410725718371,25.0,45.0,0.5555555555555556,15105,16785.0,0.0,1.0,-0.09702482014225627,-0.09752012222176946,-0.08856092299055096,-0.08856092299055096,-0.09702482014225627,-0.09702482014225627,-13.079696655273438,13.079696655273438,-13.02191162109375,-13.088682174682617,-11.880912780761719,-11.880912780761719,-13.02191162109375,-13.02191162109375,-13.02191162109375,251.0,251.0,134.8077392578125,-13.89031982421875,-2.1724365234375003,11.71788330078125,0.08692292716497109,0.5099979043006897,4.29823637008667,0.0019403223413974047,0.0021759653463959694,134.51365661621094
train,1-4-3-6_png.rf.26d8158b73e3764143e7be4897487e34.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-3-6_png.rf.26d8158b73e3764143e7be4897487e34.jpg,360,456,2,png,largest_inner_median,largest_inner_median,1.4,3.6,5.04,5.0,488,6.192362489474872,25.0,45.0,0.5555555555555556,15045,16717.0,0.0,1.0,-0.11639506195267005,-0.11705378806543947,-0.1119015206306422,-0.1119015206306422,-0.11639506195267005,-0.11639506195267005,-15.642593383789062,15.642593383789062,-15.624969482421875,-15.713497161865234,-15.021072387695312,-15.021072387695312,-15.624969482421875,-15.624969482421875,-15.624969482421875,231.0,231.0,134.39224243164062,-16.04735412597656,-4.997602844238281,11.049751281738281,0.0822201570701434,0.4760730266571045,4.192203998565674,-0.0010236221132799983,0.007002715487033129,133.82273864746094
train,1-1-4-8_png.rf.8e80226fd0575fbb21f5d715ad260a61.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-4-8_png.rf.8e80226fd0575fbb21f5d715ad260a61.jpg,364,462,1,png,largest_inner_median,largest_inner_median,1.1,4.8,5.28,5.9,1557,7.351158226430694,121.0,42.0,2.880952380952381,45744,50828.0,0.0,1.0564961540222166,-0.064464210691277,-0.04073591081599263,-0.049783747092884995,-0.049783747092884995,-0.064464210691277,-0.064464210691277,-7.434783935546875,7.434783935546875,-7.514041900634766,-4.777410507202148,-5.820915222167969,-5.820915222167969,-7.514041900634766,-7.514041900634766,-7.514041900634766,930.0,930.0,115.33196258544922,-11.709442138671875,-1.264274597167965,10.44516754150391,0.0905661128740882,0.9941759705543518,3.7558343410491943,-0.0007426976226270199,-0.002762882737442851,115.7259521484375
train,2-0-4-8_png.rf.727ca4e024561ac8c8813a5d8128d2ee.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-0-4-8_png.rf.727ca4e024561ac8c8813a5d8128d2ee.jpg,368,468,1,png,largest_inner_median,largest_inner_median,2.0,4.8,9.6,6.8,904,6.807934943699926,26.0,60.0,0.43333333333333335,19706,21896.0,0.0,1.0,-0.03442052774967494,-0.034945672926485725,-0.02949842141183303,-0.02949842141183303,-0.03442052774967494,-0.03442052774967494,-3.123668670654297,3.123668670654297,-3.0913314819335938,-3.138988494873047,-2.6446495056152344,-2.6446495056152344,-3.0913314819335938,-3.0913314819335938,-3.0913314819335938,587.0,587.0,90.75016784667969,-3.676982879638672,-1.0862831115722653,2.590699768066407,0.02854760304623716,0.8050775527954102,1.1237868070602417,0.009778887033462524,-0.00042467968887649477,90.30155181884766
train,2-0-3-6_png.rf.656aa8e752d24012a92ff12ce5366333.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-0-3-6_png.rf.656aa8e752d24012a92ff12ce5366333.jpg,369,469,1,png,largest_inner_median,largest_inner_median,2.0,3.6,7.2,5.6,732,6.597145701886651,21.0,56.0,0.375,14275,15863.0,0.0,1.0,-0.04810594725380928,-0.04858324682450011,-0.04417192431110591,-0.04417192431110591,-0.04810594725380928,-0.04810594725380928,-4.712074279785156,4.712074279785156,-4.716056823730469,-4.7628092765808105,-4.330711364746094,-4.330711364746094,-4.716056823730469,-4.716056823730469,-4.716056823730469,444.0,444.0,97.95201110839844,-5.235158538818359,-1.7648391723632815,3.4703193664550778,0.03542877095820579,0.5633575320243835,1.3352771997451782,0.004878465551882982,7.787024514982477e-05,97.74300384521484
